,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage/LotArea,GrLivArea/LotArea,YearBuiltSubtracted,YearRemodAddSubtracted,YrSoldSubtracted,CombinedBaths,LotAreaSquared,OverallQualSquared,OverallCondSquared,FullBathSquared,HalfBathSquared,CombinedBathsSquared,TotRmsAbvGrdSquared,LotFrontage/LotAreaSquared,GrLivArea/LotAreaSquared,YearBuiltSubtractedSquared,YearRemodAddSubtractedSquared,YrSoldSubtractedSquared,LotFrontageLogged,LotAreaLogged,OverallQualLogged,OverallCondLogged,YearBuiltLogged,YearRemodAddLogged,1stFlrSFLogged,GrLivAreaLogged,TotRmsAbvGrdLogged,MoSoldLogged,YrSoldLogged,LotFrontage/LotAreaLogged,GrLivArea/LotAreaLogged,YearBuiltSubtractedLogged,YearRemodAddSubtractedLogged,YrSoldSubtractedLogged,LotAreaSquaredLogged,OverallQualSquaredLogged,OverallCondSquaredLogged,TotRmsAbvGrdSquaredLogged,LotFrontage/LotAreaSquaredLogged,GrLivArea/LotAreaSquaredLogged,YearBuiltSubtractedSquaredLogged,YearRemodAddSubtractedSquaredLogged,YrSoldSubtractedSquaredLogged
159,160,60,RL,134.0,19378,Pave,No Value,IR1,HLS,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,GasA,Ex,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,2,576,TA,TA,Y,239,132,0,168,0,0,No Value,No Value,No Value,0,3,2006,New,Partial,320000,0.00691505831355145,0.12705129528331097,0.07142857142857142,0.07692307692307693,0.07692307692307693,2.5,375506884,49,25,4,1,6.25,81,4.781803147981703e-05,0.016142031633167075,0.00510204081632653,0.00591715976331361,0.00591715976331361,2.1271047983648077,4.2873089515699725,0.8450980400142568,0.6989700043360189,3.302114376956201,3.302330928684399,3.1436392352745433,3.3912880485952974,0.9542425094393249,0.47712125471966244,3.302330928684399,-2.160204153205165,-0.896020902974675,-1.146128035678238,-1.1139433523068367,-1.1139433523068367,8.574617903139945,1.6901960800285136,1.3979400086720377,1.9084850188786497,-4.32040830641033,-1.79204180594935,-2.292256071356476,-2.2278867046136734,-2.2278867046136734
160,161,20,RL,68.0,11120,Pave,No Value,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660,Unf,0,572,1232,GasA,TA,Y,SBrkr,1232,0,0,1232,0,0,2,0,3,1,TA,6,Typ,0,No Value,Attchd,1984.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,6,2008,WD,Normal,162500,0.006115107913669065,0.11079136690647481,0.02857142857142857,0.02857142857142857,0.09090909090909091,2.0,123654400,36,36,4,0,4.0,36,3.7394544795818025e-05,0.012274726981005122,0.0008163265306122448,0.0008163265306122448,0.008264462809917356,1.8325089127062364,4.046104787246039,0.7781512503836436,0.7781512503836436,3.2975416678181597,3.2975416678181597,3.090610707828407,3.090610707828407,0.7781512503836436,0.7781512503836436,3.3027637084729817,-2.2135958745398026,-0.9554940794176321,-1.5440680443502757,-1.5440680443502757,-1.041392685158225,8.092209574492077,1.5563025007672873,1.5563025007672873,1.5563025007672873,-4.427191749079604,-1.9109881588352642,-3.0881360887005513,-3.0881360887005513,-2.0827853703164503
161,162,60,RL,110.0,13688,Pave,No Value,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,GasA,Ex,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,Typ,2,Gd,BuiltIn,2003.0,Fin,3,726,TA,TA,Y,400,0,0,0,0,0,No Value,No Value,No Value,0,3,2008,WD,Normal,412500,0.008036236119228522,0.19491525423728814,0.0625,0.06666666666666667,0.09090909090909091,2.5,187361344,81,25,4,1,6.25,100,6.458109096399309e-05,0.03799195633438667,0.00390625,0.0044444444444444444,0.008264462809917356,2.041392685158225,4.136339996533044,0.9542425094393249,0.6989700043360189,3.3016809492935764,3.301897717195208,3.196452541703389,3.426185825244511,1.0,0.47712125471966244,3.3027637084729817,-2.0949473113748187,-0.7101541712885325,-1.2041199826559248,-1.1760912590556813,-1.041392685158225,8.272679993066088,1.9084850188786497,1.3979400086720377,2.0,-4.189894622749637,-1.420308342577065,-2.4082399653118496,-2.3521825181113627,-2.0827853703164503
162,163,20,RL,95.0,12182,Pave,No Value,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,GasA,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,No Value,No Value,No Value,0,5,2010,New,Partial,220000,0.007798391068790018,0.12649811196847807,0.07142857142857142,0.07142857142857142,0.1111111111111111,2.0,148401124,49,25,4,0,4.0,49,6.0814903261783916e-05,0.016001772331589614,0.00510204081632653,0.00510204081632653,0.012345679012345678,1.9777236052888478,4.085718595165402,0.8450980400142568,0.6989700043360189,3.302114376956201,3.302114376956201,3.1878026387184195,3.1878026387184195,0.8450980400142568,0.6989700043360189,3.303196057420489,-2.1079949898765546,-0.8979159564469832,-1.146128035678238,-1.146128035678238,-0.9542425094393249,8.171437190330805,1.6901960800285136,1.3979400086720377,1.6901960800285136,-4.215989979753109,-1.7958319128939664,-2.292256071356476,-2.292256071356476,-1.9084850188786497
163,164,45,RL,55.0,5500,Pave,No Value,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,882,882,GasA,Ex,Y,SBrkr,882,0,0,882,0,0,1,0,1,1,TA,4,Typ,0,No Value,No Value,0.0,No Value,0,0,No Value,No Value,Y,0,0,0,0,0,0,No Value,MnPrv,No Value,0,4,2007,WD,Normal,103200,0.01,0.16036363636363637,0.015873015873015872,0.015873015873015872,0.08333333333333333,1.0,30250000,16,36,1,0,1.0,16,0.0001,0.0257164958677686,0.00025195263290501383,0.00025195263290501383,0.006944444444444444,1.7403626894942439,3.7403626894942437,0.6020599913279624,0.7781512503836436,3.291368850451583,3.291368850451583,2.94546858513182,2.94546858513182,0.6020599913279624,0.6020599913279624,3.3025473724874854,-2.0,-0.7948941043624241,-1.7993405494535817,-1.7993405494535817,-1.0791812460476249,7.480725378988487,1.2041199826559248,1.5563025007672873,1.2041199826559248,-4.0,-1.5897882087248483,-3.5986810989071634,-3.5986810989071634,-2.1583624920952498
164,165,40,RM,40.0,5400,Pave,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370,Unf,0,779,1149,GasA,Gd,Y,FuseA,1149,467,0,1616,0,0,2,0,3,1,Gd,5,Typ,0,No Value,Detchd,1926.0,Unf,1,216,TA,TA,Y,0,0,183,0,0,0,No Value,No Value,No Value,0,10,2007,WD,Normal,152000,0.007407407407407408,0.2992592592592593,0.010752688172043012,0.06666666666666667,0.08333333333333333,2.0,29160000,36,49,4,0,4.0,25,5.4869684499314136e-05,0.08955610425240056,0.00011562030292519369,0.0044444444444444444,0.006944444444444444,1.6020599913279623,3.7323937598229686,0.7781512503836436,0.8450980400142568,3.2846562827885157,3.301897717195208,3.060320028688285,3.208441356438567,0.6989700043360189,1.0,3.3025473724874854,-2.130333768495006,-0.5239524033844011,-1.968482948553935,-1.1760912590556813,-1.0791812460476249,7.464787519645937,1.5563025007672873,1.6901960800285136,1.3979400086720377,-4.260667536990012,-1.0479048067688024,-3.93696589710787,-2.3521825181113627,-2.1583624920952498
165,166,190,RL,62.0,10106,Pave,No Value,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351,Rec,181,112,644,GasA,Gd,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,No Value,No Value,0.0,No Value,0,0,No Value,No Value,Y,140,0,0,0,0,0,No Value,No Value,No Value,0,9,2008,WD,Normal,127500,0.006134969325153374,0.13407876509004552,0.012658227848101266,0.05,0.09090909090909091,2.0,102131236,25,49,4,0,4.0,36,3.763784862057285e-05,0.017977115248071607,0.0001602307322544464,0.0025000000000000005,0.008264462809917356,1.792391689498254,4.004579293902212,0.6989700043360189,0.8450980400142568,3.287801729930226,3.300812794118117,2.907411360774586,3.1319392952104246,0.7781512503836436,0.9542425094393249,3.3027637084729817,-2.2121876044039577,-0.8726399986917872,-1.8976270912904414,-1.3010299956639813,-1.041392685158225,8.009158587804423,1.3979400086720377,1.6901960800285136,1.5563025007672873,-4.424375208807915,-1.7452799973835744,-3.7952541825808828,-2.6020599913279625,-2.0827853703164503
166,167,20,RL,80.0,10708,Pave,No Value,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,470,1617,GasA,Ex,Y,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955.0,Fin,1,303,TA,TA,Y,476,0,0,0,142,0,No Value,GdWo,No Value,0,11,2009,COD,Normal,190000,0.007471049682480389,0.17435562196488608,0.015625,0.038461538461538464,0.1,1.0,114661264,25,25,1,0,1.0,49,5.581658335809032e-05,0.030399882910762264,0.000244140625,0.0014792899408284025,0.010000000000000002,1.9030899869919435,4.029708362514895,0.6989700043360189,0.6989700043360189,3.2911467617318855,3.2995072987004876,3.2711443179490782,3.2711443179490782,0.8450980400142568,1.0413926851582251,3.3029799367482493,-2.1266183755229515,-0.7585640445658167,-1.806179973983887,-1.414973347970818,-1.0,8.05941672502979,1.3979400086720377,1.3979400086720377,1.6901960800285136,-4.253236751045903,-1.5171280891316334,-3.612359947967774,-2.829946695941636,-2.0
167,168,60,RL,86.0,10562,Pave,No Value,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1288,Unf,0,294,1582,GasA,Ex,Y,SBrkr,1610,551,0,2161,1,0,1,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,789,TA,TA,Y,178,120,0,0,0,0,No Value,No Value,No Value,0,11,2007,New,Partial,325624,0.008142397273243705,0.2046014012497633,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.5,111555844,64,25,1,1,2.25,64,6.629863335532651e-05,0.04186173339336665,0.006944444444444444,0.006944444444444444,0.006944444444444444,1.9344984512435677,4.023746163152476,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3025473724874854,3.2068258760318495,3.3346547668832414,0.9030899869919435,1.0413926851582251,3.3025473724874854,-2.089247711908908,-0.6890913962692347,-1.0791812460476249,-1.0791812460476249,-1.0791812460476249,8.047492326304951,1.806179973983887,1.3979400086720377,1.806179973983887,-4.178495423817816,-1.3781827925384693,-2.1583624920952498,-2.1583624920952498,-2.1583624920952498
168,169,60,RL,62.0,8244,Pave,No Value,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2,440,TA,TA,Y,100,48,0,0,0,0,No Value,No Value,No Value,0,5,2007,WD,Normal,183500,0.007520621057738962,0.20863658418243572,0.06666666666666667,0.06666666666666667,0.08333333333333333,2.5,67963536,49,25,4,1,6.25,49,5.65597410941067e-05,0.04352922425931459,0.0044444444444444444,0.0044444444444444444,0.006944444444444444,1.792391689498254,3.916137983107175,0.8450980400142568,0.6989700043360189,3.301897717195208,3.301897717195208,2.9242792860618816,3.2355284469075487,0.8450980400142568,0.6989700043360189,3.3025473724874854,-2.1237462936089213,-0.6806095361996263,-1.1760912590556813,-1.1760912590556813,-1.0791812460476249,7.83227596621435,1.6901960800285136,1.3979400086720377,1.6901960800285136,-4.247492587217843,-1.3612190723992525,-2.3521825181113627,-2.3521825181113627,-2.1583624920952498
169,170,20,RL,85.0,16669,Pave,No Value,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,1981.0,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,No Value,No Value,No Value,0,1,2006,WD,Normal,228000,0.005099286099946008,0.102405663207151,0.02631578947368421,0.02631578947368421,0.07692307692307693,2.5,277855561,64,36,4,1,6.25,36,2.6002718729102566e-05,0.01048691985689644,0.0006925207756232686,0.0006925207756232686,0.00591715976331361,1.9294189257142926,4.221909546588134,0.9030899869919435,0.7781512503836436,3.296884475538547,3.296884475538547,3.2322335211147335,3.2322335211147335,0.7781512503836436,0.0,3.302330928684399,-2.292490620873841,-0.9896760254734005,-1.5797835966168101,-1.5797835966168101,-1.1139433523068367,8.443819093176268,1.806179973983887,1.5563025007672873,1.5563025007672873,-4.584981241747682,-1.979352050946801,-3.1595671932336202,-3.1595671932336202,-2.2278867046136734
170,171,50,RM,60.0,12358,Pave,No Value,IR1,Lvl,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360,Unf,0,360,720,GasA,TA,Y,SBrkr,854,0,528,1382,0,0,1,1,2,1,TA,7,Typ,0,No Value,Detchd,1991.0,Unf,2,660,TA,TA,Y,237,0,0,0,0,0,No Value,No Value,No Value,0,5,2007,WD,Normal,128500,0.004855154555753358,0.11183039326751902,0.01282051282051282,0.014492753623188406,0.08333333333333333,1.5,152720164,25,36,1,1,2.25,49,2.3572525760252586e-05,0.012506036858367963,0.00016436554898093358,0.00021003990758244068,0.006944444444444444,1.7781512503836436,4.0919481908785595,0.6989700043360189,0.7781512503836436,3.2880255353883627,3.290034611362518,2.931457870689005,3.1405080430381798,0.8450980400142568,0.6989700043360189,3.3025473724874854,-2.3137969404949157,-0.9514401478403799,-1.8920946026904804,-1.8388490907372552,-1.0791812460476249,8.183896381757119,1.3979400086720377,1.5563025007672873,1.6901960800285136,-4.627593880989831,-1.9028802956807598,-3.7841892053809607,-3.6776981814745104,-2.1583624920952498
171,172,20,RL,141.0,31770,Pave,No Value,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,GasA,Fa,Y,SBrkr,1656,0,0,1656,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1960.0,Fin,2,528,TA,TA,P,210,62,0,0,0,0,No Value,No Value,No Value,0,5,2010,WD,Normal,215000,0.004438149197355996,0.05212464589235127,0.01694915254237288,0.01694915254237288,0.1111111111111111,1.0,1009332900,36,25,1,0,1.0,49,1.969716829799167e-05,0.0027169787094030126,0.0002872737719046251,0.0002872737719046251,0.012345679012345678,2.1492191126553797,4.502017214827148,0.7781512503836436,0.6989700043360189,3.292256071356476,3.292256071356476,3.219060332448861,3.219060332448861,0.8450980400142568,0.6989700043360189,3.303196057420489,-2.3527981021717674,-1.2829568823782862,-1.7708520116421442,-1.7708520116421442,-0.9542425094393249,9.004034429654295,1.5563025007672873,1.3979400086720377,1.6901960800285136,-4.705596204343535,-2.5659137647565724,-3.5417040232842885,-3.5417040232842885,-1.9084850188786497
172,173,160,RL,44.0,5306,Pave,No Value,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495,Rec,215,354,1064,GasA,Gd,Y,SBrkr,1064,703,0,1767,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,RFn,2,504,Gd,TA,Y,441,35,0,0,0,0,No Value,No Value,No Value,0,6,2006,WD,Normal,239000,0.008292499057670561,0.3330192235205428,0.03125,0.03125,0.07692307692307693,2.0,28153636,49,49,4,0,4.0,25,6.876554062146715e-05,0.11090180323422526,0.0009765625,0.0009765625,0.00591715976331361,1.6434526764861874,3.7247672456463103,0.8450980400142568,0.8450980400142568,3.298197867109815,3.298197867109815,3.0269416279590295,3.247236549506764,0.6989700043360189,0.7781512503836436,3.302330928684399,-2.081314569160123,-0.47753069613954624,-1.505149978319906,-1.505149978319906,-1.1139433523068367,7.449534491292621,1.6901960800285136,1.6901960800285136,1.3979400086720377,-4.162629138320246,-0.9550613922790925,-3.010299956639812,-3.010299956639812,-2.2278867046136734
173,174,20,RL,80.0,10197,Pave,No Value,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,ALQ,288,Rec,374,700,1362,GasA,TA,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,2,504,TA,TA,Y,0,20,0,0,0,0,No Value,No Value,No Value,0,6,2008,COD,Normal,163000,0.007845444738648621,0.1335686966754928,0.017241379310344827,0.017241379310344827,0.09090909090909091,1.5,103978809,36,25,1,1,2.25,36,6.155100314718933e-05,0.0178405967315898,0.00029726516052318666,0.00029726516052318666,0.008264462809917356,1.9030899869919435,4.008472419302722,0.7781512503836436,0.6989700043360189,3.292477593667784,3.292477593667784,3.1341771075767664,3.1341771075767664,0.7781512503836436,0.7781512503836436,3.3027637084729817,-2.1053824323107784,-0.8742953117259558,-1.7634279935629373,-1.7634279935629373,-1.041392685158225,8.016944838605443,1.5563025007672873,1.3979400086720377,1.5563025007672873,-4.210764864621557,-1.7485906234519115,-3.5268559871258747,-3.5268559871258747,-2.0827853703164503
174,175,20,RL,47.0,12416,Pave,No Value,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,GasA,TA,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2,616,TA,TA,Y,192,0,0,0,0,0,No Value,No Value,No Value,0,11,2008,WD,Normal,184000,0.003785438144329897,0.1329735824742268,0.030303030303030304,0.030303030303030304,0.09090909090909091,2.0,154157056,36,25,4,0,4.0,49,1.4329541944547774e-05,0.017681973636029996,0.0009182736455463729,0.0009182736455463729,0.008264462809917356,1.6720978579357175,4.093981703914113,0.7781512503836436,0.6989700043360189,3.2979792441593623,3.2979792441593623,3.2177470732627937,3.2177470732627937,0.8450980400142568,1.0413926851582251,3.3027637084729817,-2.4218838459783956,-0.8762346306513196,-1.5185139398778875,-1.5185139398778875,-1.041392685158225,8.187963407828226,1.5563025007672873,1.3979400086720377,1.6901960800285136,-4.843767691956791,-1.7524692613026391,-3.037027879755775,-3.037027879755775,-2.0827853703164503
175,176,20,RL,84.0,12615,Pave,No Value,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,477,Unf,0,725,1202,GasA,TA,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1950.0,Unf,2,576,TA,TA,Y,0,29,39,0,0,0,No Value,MnPrv,No Value,0,6,2007,WD,Normal,243000,0.006658739595719381,0.17106619104240983,0.014492753623188406,0.05555555555555555,0.08333333333333333,2.0,159138225,36,49,4,0,4.0,49,4.433881300360111e-05,0.02926364171775826,0.00021003990758244068,0.0030864197530864196,0.006944444444444444,1.9242792860618816,4.1008872548535935,0.7781512503836436,0.8450980400142568,3.290034611362518,3.3012470886362113,3.334051440346892,3.334051440346892,0.8450980400142568,0.7781512503836436,3.3025473724874854,-2.176607968791712,-0.7668358145067016,-1.8388490907372552,-1.255272505103306,-1.0791812460476249,8.201774509707187,1.5563025007672873,1.6901960800285136,1.6901960800285136,-4.353215937583424,-1.5336716290134031,-3.6776981814745104,-2.510545010206612,-2.1583624920952498
176,177,60,RL,97.0,10029,Pave,No Value,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831,Unf,0,320,1151,GasA,TA,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2,521,TA,TA,Y,0,228,0,0,192,0,No Value,No Value,No Value,0,9,2007,WD,Normal,211000,0.009671951341110778,0.20540432745039386,0.03225806451612903,0.03333333333333333,0.08333333333333333,2.5,100580841,36,25,4,1,6.25,64,9.354664274481458e-05,0.04219093773534863,0.0010405827263267429,0.0011111111111111111,0.006944444444444444,1.9867717342662448,4.001257631312231,0.7781512503836436,0.6989700043360189,3.2984163800612945,3.2986347831244354,3.06595298031387,3.3138672203691533,0.9030899869919435,0.9542425094393249,3.3025473724874854,-2.014485897045986,-0.6873904109430775,-1.4913616938342726,-1.4771212547196624,-1.0791812460476249,8.002515262624462,1.5563025007672873,1.3979400086720377,1.806179973983887,-4.028971794091972,-1.374780821886155,-2.9827233876685453,-2.9542425094393248,-2.1583624920952498
177,178,50,RL,71.0,13650,Pave,No Value,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57,BLQ,441,554,1052,GasA,Ex,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1958.0,Unf,2,451,TA,TA,Y,0,0,0,0,0,0,No Value,No Value,No Value,0,7,2006,WD,Normal,172500,0.005201465201465202,0.14065934065934066,0.01639344262295082,0.01639344262295082,0.07692307692307693,2.0,186322500,25,25,4,0,4.0,64,2.7055240242053435e-05,0.019785050114720443,0.0002687449610319807,0.0002687449610319807,0.00591715976331361,1.8512583487190752,4.135132651376775,0.6989700043360189,0.6989700043360189,3.291812687467119,3.291812687467119,3.097604328874411,3.2833012287035497,0.9030899869919435,0.8450980400142568,3.302330928684399,-2.2838743026576993,-0.8518314226732252,-1.785329835010767,-1.785329835010767,-1.1139433523068367,8.27026530275355,1.3979400086720377,1.3979400086720377,1.806179973983887,-4.567748605315399,-1.7036628453464504,-3.570659670021534,-3.570659670021534,-2.2278867046136734
178,179,20,RL,63.0,17423,Pave,No Value,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904,Unf,0,312,2216,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3,1166,TA,TA,Y,0,60,0,0,0,0,No Value,No Value,No Value,0,7,2009,New,Partial,501837,0.0036159100040176776,0.12822131665040465,0.09090909090909091,0.1,0.1,2.0,303560929,81,25,4,0,4.0,81,1.3074805157155121e-05,0.016440706043563336,0.008264462809917356,0.010000000000000002,0.010000000000000002,1.7993405494535817,4.24112293662285,0.9542425094393249,0.6989700043360189,3.3027637084729817,3.3029799367482493,3.34908316877959,3.34908316877959,0.9542425094393249,0.8450980400142568,3.3029799367482493,-2.4417823871692685,-0.8920397678432598,-1.041392685158225,-1.0,-1.0,8.4822458732457,1.9084850188786497,1.3979400086720377,1.9084850188786497,-4.883564774338537,-1.7840795356865196,-2.0827853703164503,-2.0,-2.0
179,180,30,RM,60.0,8520,Pave,No Value,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,968,968,GasA,TA,Y,SBrkr,968,0,0,968,0,0,1,0,2,1,TA,5,Typ,0,No Value,Detchd,1935.0,Unf,2,480,Fa,TA,N,0,0,184,0,0,0,No Value,No Value,No Value,0,7,2007,WD,Normal,100000,0.007042253521126761,0.1136150234741784,0.010416666666666666,0.07692307692307693,0.08333333333333333,1.0,72590400,25,36,1,0,1.0,25,4.959333465582226e-05,0.012908373559038108,0.00010850694444444444,0.00591715976331361,0.006944444444444444,1.7781512503836436,3.9304395947667,0.6989700043360189,0.7781512503836436,3.28397928423848,3.302330928684399,2.9858753573083936,2.9858753573083936,0.6989700043360189,0.8450980400142568,3.3025473724874854,-2.1522883443830563,-0.9445642374583064,-1.9822712330395684,-1.1139433523068367,-1.0791812460476249,7.8608791895334,1.3979400086720377,1.5563025007672873,1.3979400086720377,-4.3045766887661125,-1.8891284749166128,-3.964542466079137,-2.2278867046136734,-2.1583624920952498
